date,United States_AverageTemperature
1902-01-01,3.6049883268482494
1902-02-01,4.1115953307393
1902-03-01,9.31801167315175
1902-04-01,13.138342412451362
1902-05-01,18.208529182879378
1902-06-01,21.703482490272375
1902-07-01,23.588346303501947
1902-08-01,23.143015564202337
1902-09-01,19.96998832684825
1902-10-01,15.450396887159533
1902-11-01,10.99560700389105
1902-12-01,4.588175097276265
1903-01-01,4.282202334630351
1903-02-01,4.084972762645914
1903-03-01,10.28152140077821
1903-04-01,12.74260700389105
1903-05-01,17.559918287937744
1903-06-01,20.261867704280156
1903-07-01,23.388392996108948
1903-08-01,23.04382879377432
1903-09-01,19.997653696498055
1903-10-01,15.289494163424125
1903-11-01,9.161023346303502
1903-12-01,3.939101167315175
1904-01-01,2.46304280155642
1904-02-01,4.777120622568093
1904-03-01,9.610311284046693
1904-04-01,12.353556420233463
1904-05-01,17.908038910505837
1904-06-01,21.47152140077821
1904-07-01,23.058856031128407
1904-08-01,22.99262645914397
1904-09-01,20.85917120622568
1904-10-01,15.120178988326849
1904-11-01,9.958093385214008
1904-12-01,4.634307392996109
1905-01-01,2.942284046692607
1905-02-01,2.778614785992218
1905-03-01,10.688568093385214
1905-04-01,13.085583657587549
1905-05-01,17.42139688715953
1905-06-01,21.50860700389105
1905-07-01,23.475778210116733
1905-08-01,23.498365758754865
1905-09-01,20.93892607003891
1905-10-01,14.834587548638133
1905-11-01,9.793392996108949
1905-12-01,4.671295719844357
1906-01-01,5.663373540856031
1906-02-01,5.811027237354086
1906-03-01,7.092369649805447
1906-04-01,13.672070038910507
1906-05-01,17.35577431906615
1906-06-01,21.573805447470818
1906-07-01,23.839058365758756
1906-08-01,23.76933852140078
1906-09-01,21.39266926070039
1906-10-01,14.904058365758754
1906-11-01,9.343715953307393
1906-12-01,6.082603112840467
1907-01-01,5.351992217898832
1907-02-01,6.093140077821012
1907-03-01,11.055389105058365
1907-04-01,11.754066147859923
1907-05-01,15.83665758754864
1907-06-01,20.294042801556422
1907-07-01,23.84213618677043
1907-08-01,23.023704280155645
1907-09-01,20.418093385214007
1907-10-01,14.674618677042801
1907-11-01,9.372894941634241
1907-12-01,6.160058365758755
1908-01-01,4.964486381322957
1908-02-01,4.707758754863813
1908-03-01,10.745035019455253
1908-04-01,14.201241245136186
1908-05-01,17.18989494163424
1908-06-01,21.027844357976655
1908-07-01,24.108999999999998
1908-08-01,23.120778210116733
1908-09-01,20.754610894941635
1908-10-01,14.3367859922179
1908-11-01,10.066264591439689
1908-12-01,5.567719844357977
1909-01-01,5.744848249027237
1909-02-01,6.556431906614786
1909-03-01,8.45844747081712
1909-04-01,13.052852140077821
1909-05-01,16.7675953307393
1909-06-01,21.83115953307393
1909-07-01,23.453027237354085
1909-08-01,23.75125680933852
1909-09-01,20.123447470817123
1909-10-01,14.491389105058365
1909-11-01,11.378731517509728
1909-12-01,2.487389105058366
1910-01-01,3.8764357976653696
1910-02-01,4.171945525291829
1910-03-01,12.24991439688716
1910-04-01,14.309587548638131
1910-05-01,17.35796887159533
1910-06-01,20.98189494163424
1910-07-01,24.226035019455253
1910-08-01,23.35173151750973
1910-09-01,21.137719844357978
1910-10-01,16.118035019455252
1910-11-01,9.121035019455253
1910-12-01,4.439252918287937
1911-01-01,6.054782101167315
1911-02-01,5.9445330739299616
1911-03-01,9.931700389105059
1911-04-01,12.604715953307393
1911-05-01,18.220408560311284
1911-06-01,22.268610894941634
1911-07-01,23.955420233463038
1911-08-01,23.323688715953306
1911-09-01,21.189957198443583
1911-10-01,15.055533073929961
1911-11-01,8.470194552529183
1911-12-01,5.516217898832684
1912-01-01,2.010634241245136
1912-02-01,4.1836459143968865
1912-03-01,6.860645914396887
1912-04-01,12.797642023346304
1912-05-01,18.006416342412454
1912-06-01,20.857229571984437
1912-07-01,23.589653696498054
1912-08-01,22.697404669260703
1912-09-01,20.431214007782103
1912-10-01,15.16276653696498
1912-11-01,9.876918287937743
1912-12-01,5.520630350194552
1913-01-01,5.20823346303502
1913-02-01,4.365568093385214
1913-03-01,8.762661478599222
1913-04-01,13.172622568093386
1913-05-01,17.537571984435797
1913-06-01,21.272607003891054
1913-07-01,24.157704280155645
1913-08-01,24.20301167315175
1913-09-01,20.329003891050583
1913-10-01,14.919696498054474
1913-11-01,11.207630350194552
1913-12-01,5.72276653696498
1914-01-01,5.899575875486382
1914-02-01,4.043498054474709
1914-03-01,8.844933852140079
1914-04-01,13.25376653696498
1914-05-01,17.97690272373541
1914-06-01,22.134400778210118
1914-07-01,23.948630350194552
1914-08-01,23.476556420233464
1914-09-01,20.18749027237354
1914-10-01,16.024385214007783
1914-11-01,10.60226459143969
1914-12-01,3.0074396887159534
1915-01-01,3.800482490272373
1915-02-01,6.581015564202335
1915-03-01,7.16043579766537
1915-04-01,14.340743190661478
1915-05-01,16.69447859922179
1915-06-01,21.014431906614785
1915-07-01,23.310630350194554
1915-08-01,22.83010505836576
1915-09-01,20.781715953307394
1915-10-01,16.01750194552529
1915-11-01,10.516898832684824
1915-12-01,5.1518093385214
1916-01-01,4.818357976653696
1916-02-01,5.5826926070038905
1916-03-01,9.155182879377433
1916-04-01,12.98211673151751
1916-05-01,17.52299221789883
1916-06-01,20.570856031128404
1916-07-01,24.272715953307394
1916-08-01,23.545653696498054
1916-09-01,19.97307392996109
1916-10-01,14.319898832684824
1916-11-01,9.145638132295721
1916-12-01,4.016556420233463
1917-01-01,3.8314747081712066
1917-02-01,4.437186770428016
1917-03-01,8.33004280155642
1917-04-01,12.32387159533074
1917-05-01,14.801019455252918
1917-06-01,21.41510116731518
1917-07-01,24.461859922178988
1917-08-01,23.24968093385214
1917-09-01,20.110007782101167
1917-10-01,14.034980544747082
1917-11-01,9.762303501945524
1917-12-01,3.601587548638132
1918-01-01,0.9316887159533075
1918-02-01,5.913035019455253
1918-03-01,10.909424124513619
1918-04-01,12.609280155642024
1918-05-01,18.089381322957202
1918-06-01,22.75548249027237
1918-07-01,23.450719844357977
1918-08-01,24.229953307392996
1918-09-01,19.198739299610896
1918-10-01,16.6638093385214
1918-11-01,9.307941634241246
1918-12-01,6.154385214007782
1919-01-01,4.950614785992218
1919-02-01,5.173186770428016
1919-03-01,9.151770428015565
1919-04-01,13.246863813229572
1919-05-01,17.382369649805447
1919-06-01,21.975357976653697
1919-07-01,24.19796887159533
1919-08-01,23.3833813229572
1919-09-01,20.813875486381324
1919-10-01,15.820214007782102
1919-11-01,9.369575875486381
1919-12-01,3.948019455252918
1920-01-01,3.516011673151751
1920-02-01,5.220505836575875
1920-03-01,8.604280155642025
1920-04-01,11.7432140077821
1920-05-01,17.055241245136187
1920-06-01,21.172540856031127
1920-07-01,23.41374708171206
1920-08-01,23.030070038910505
1920-09-01,20.731933852140077
1920-10-01,15.442054474708172
1920-11-01,8.878684824902724
1920-12-01,5.468322957198443
1921-01-01,5.63998832684825
1921-02-01,6.969396887159533
1921-03-01,12.187392996108949
1921-04-01,13.530202334630351
1921-05-01,17.110817120622567
1921-06-01,22.343225680933852
1921-07-01,24.794809338521404
1921-08-01,23.42154085603113
1921-09-01,21.941217898832686
1921-10-01,15.717303501945525
1921-11-01,10.75591439688716
1921-12-01,6.70376653696498
1922-01-01,2.8244630350194555
1922-02-01,5.977560311284046
1922-03-01,8.85307392996109
1922-04-01,12.978715953307391
1922-05-01,18.386525291828796
1922-06-01,22.380354085603113
1922-07-01,23.93245914396887
1922-08-01,23.66839299610895
1922-09-01,21.858953307392998
1922-10-01,15.72888326848249
1922-11-01,9.753708171206226
1922-12-01,6.364389105058366
1923-01-01,5.9399922178988325
1923-02-01,4.173284046692608
1923-03-01,8.369774319066149
1923-04-01,12.817334630350194
1923-05-01,17.289023346303505
1923-06-01,21.278957198443578
1923-07-01,23.71517120622568
1923-08-01,23.256241245136188
1923-09-01,20.813085603112842
1923-10-01,14.274848249027237
1923-11-01,10.021887159533074
1923-12-01,7.228132295719845
1924-01-01,3.1712412451361867
1924-02-01,5.986015564202335
1924-03-01,7.228252918287938
1924-04-01,12.907856031128404
1924-05-01,16.779910505836575
1924-06-01,22.002389105058366
1924-07-01,23.224198443579766
1924-08-01,23.71843190661479
1924-09-01,19.688190661478597
1924-10-01,15.220571984435797
1924-11-01,10.298832684824903
1924-12-01,3.866190661478599
1925-01-01,3.809782101167315
1925-02-01,7.985813229571984
1925-03-01,10.465848249027237
1925-04-01,14.593163424124514
1925-05-01,17.174354085603113
1925-06-01,22.750143968871598
1925-07-01,24.41985992217899
1925-08-01,23.256459143968872
1925-09-01,21.475758754863815
1925-10-01,13.335914396887159
1925-11-01,9.12237354085603
1925-12-01,5.143677042801556
1926-01-01,4.007583657587549
1926-02-01,7.034354085603113
1926-03-01,8.37847859922179
1926-04-01,12.705097276264592
1926-05-01,17.922459143968872
1926-06-01,21.503097276264594
1926-07-01,23.91577431906615
1926-08-01,23.947105058365757
1926-09-01,20.584879377431907
1926-10-01,15.865832684824904
1926-11-01,9.783774319066147
1926-12-01,4.697073929961089
1927-01-01,4.795225680933853
1927-02-01,8.061303501945526
1927-03-01,9.49463813229572
1927-04-01,13.423964980544746
1927-05-01,17.75684824902724
1927-06-01,20.898630350194555
1927-07-01,23.87901945525292
1927-08-01,22.349988326848248
1927-09-01,20.676315175097276
1927-10-01,16.3742140077821
1927-11-01,11.759132295719844
1927-12-01,4.427424124513618
1928-01-01,4.997031128404669
1928-02-01,6.135809338521401
1928-03-01,9.928688715953308
1928-04-01,12.201093385214008
1928-05-01,17.87141245136187
1928-06-01,20.789338521400776
1928-07-01,24.032525291828794
1928-08-01,23.811058365758754
1928-09-01,19.949027237354084
1928-10-01,15.953747081712063
1928-11-01,9.80546692607004
1928-12-01,5.460105058365759
1929-01-01,3.3745992217898833
1929-02-01,3.3643073929961087
1929-03-01,10.409513618677043
1929-04-01,13.419677042801556
1929-05-01,17.439225680933852
1929-06-01,21.45636186770428
1929-07-01,24.027147859922177
1929-08-01,23.811241245136188
1929-09-01,20.54273540856031
1929-10-01,15.41713618677043
1929-11-01,9.10401167315175
1929-12-01,6.215272373540857
1930-01-01,2.6448793774319066
1930-02-01,8.603268482490272
1930-03-01,8.82575486381323
1930-04-01,14.430797665369651
1930-05-01,17.2442140077821
1930-06-01,21.819400778210117
1930-07-01,24.650326848249026
1930-08-01,23.853035019455255
1930-09-01,21.040692607003894
1930-10-01,14.502688715953306
1930-11-01,9.914618677042801
1930-12-01,4.475396887159532
1931-01-01,5.152879377431907
1931-02-01,7.2428210116731515
1931-03-01,8.457369649805447
1931-04-01,13.5088093385214
1931-05-01,17.76879766536965
1931-06-01,22.39480544747082
1931-07-01,25.66591439688716
1931-08-01,23.90912840466926
1931-09-01,22.160295719844356
1931-10-01,16.629451361867705
1931-11-01,11.109789883268482
1931-12-01,6.94804280155642
1932-01-01,5.8792023346303495
1932-02-01,7.680494163424124
1932-03-01,7.886727626459144
1932-04-01,13.202782101167314
1932-05-01,17.737015564202338
1932-06-01,21.965642023346305
1932-07-01,24.235350194552527
1932-08-01,23.849046692607004
1932-09-01,20.779731517509727
1932-10-01,15.115544747081712
1932-11-01,9.604579766536965
1932-12-01,4.442163424124513
1933-01-01,6.328354085603112
1933-02-01,4.803217898832686
1933-03-01,9.26050972762646
1933-04-01,12.899906614785992
1933-05-01,17.665863813229574
1933-06-01,22.451719844357978
1933-07-01,24.62382101167315
1933-08-01,23.681482490272376
1933-09-01,21.76720233463035
1933-10-01,16.142610894941633
1933-11-01,10.131505836575876
1933-12-01,6.880622568093385
1934-01-01,6.245501945525292
1934-02-01,4.778657587548638
1934-03-01,9.932708171206226
1934-04-01,14.534610894941634
1934-05-01,19.371525291828792
1934-06-01,22.723848249027238
1934-07-01,25.3975953307393
1934-08-01,24.112070038910506
1934-09-01,20.8964280155642
1934-10-01,16.232953307392997
1934-11-01,11.298486381322956
1934-12-01,5.505750972762646
1935-01-01,4.8259766536964985
1935-02-01,6.290661478599222
1935-03-01,10.267813229571985
1935-04-01,12.920097276264592
1935-05-01,16.478517509727627
1935-06-01,21.568186770428017
1935-07-01,24.584645914396887
1935-08-01,24.209821011673153
1935-09-01,20.418739299610895
1935-10-01,15.344922178988327
1935-11-01,9.405645914396889
1935-12-01,4.042731517509727
1936-01-01,3.5743929961089496
1936-02-01,2.9852996108949417
1936-03-01,10.751805447470817
1936-04-01,13.012591439688716
1936-05-01,19.077431906614787
1936-06-01,22.526194552529184
1936-07-01,25.245984435797666
1936-08-01,24.894677042801554
1936-09-01,21.53373151750973
1936-10-01,15.420260700389106
1936-11-01,9.298607003891052
1936-12-01,6.351482490272373
1937-01-01,3.797968871595331
1937-02-01,5.3790894941634235
1937-03-01,7.899568093385215
1937-04-01,12.881610894941634
1937-05-01,18.36134241245136
1937-06-01,22.14973151750973
1937-07-01,24.514268482490273
1937-08-01,24.868381322957198
1937-09-01,20.88252140077821
1937-10-01,15.283326848249027
1937-11-01,9.463272373540857
1937-12-01,5.527015564202334
1938-01-01,5.1305758754863815
1938-02-01,7.344677042801557
1938-03-01,10.88187159533074
1938-04-01,13.669743190661478
1938-05-01,17.721673151750974
1938-06-01,21.639132295719847
1938-07-01,24.22014007782101
1938-08-01,24.572334630350195
1938-09-01,21.223719844357976
1938-10-01,16.123070038910505
1938-11-01,9.692003891050582
1938-12-01,6.1963035019455255
1939-01-01,5.655163424124513
1939-02-01,5.094003891050584
1939-03-01,9.656408560311284
1939-04-01,13.513945525291827
1939-05-01,18.61061478599222
1939-06-01,22.302038910505836
1939-07-01,24.480089494163423
1939-08-01,24.13271206225681
1939-09-01,22.079089494163423
1939-10-01,16.084719844357977
1939-11-01,9.88452140077821
1939-12-01,7.357735408560311
1940-01-01,1.3663540856031129
1940-02-01,5.752673151750972
1940-03-01,9.088050583657587
1940-04-01,12.931715953307393
1940-05-01,17.905155642023345
1940-06-01,22.19803112840467
1940-07-01,24.09929571984436
1940-08-01,23.50996887159533
1940-09-01,20.203389105058363
1940-10-01,15.891326848249028
1940-11-01,9.226431906614787
1940-12-01,7.30176653696498
1941-01-01,5.1769105058365765
1941-02-01,5.429832684824902
1941-03-01,7.888245136186771
1941-04-01,13.856486381322956
1941-05-01,18.775587548638132
1941-06-01,21.468112840466926
1941-07-01,24.334163424124515
1941-08-01,23.532603112840466
1941-09-01,20.880793774319066
1941-10-01,16.327385214007784
1941-11-01,10.67652140077821
1941-12-01,6.989968871595331
1942-01-01,4.137665369649806
1942-02-01,4.278906614785993
1942-03-01,9.306241245136187
1942-04-01,13.972151750972762
1942-05-01,17.675863813229572
1942-06-01,21.8827859922179
1942-07-01,24.631443579766536
1942-08-01,23.525070038910506
1942-09-01,20.218249027237356
1942-10-01,15.776206225680934
1942-11-01,10.830762645914396
1942-12-01,5.344303501945525
1943-01-01,4.526050583657588
1943-02-01,6.937214007782101
1943-03-01,8.618206225680934
1943-04-01,13.530793774319067
1943-05-01,18.213046692607
1943-06-01,22.39490272373541
1943-07-01,24.392112840466925
1943-08-01,24.214178988326847
1943-09-01,20.48490272373541
1943-10-01,15.026354085603113
1943-11-01,9.569093385214009
1943-12-01,5.02673540856031
1944-01-01,5.04687159533074
1944-02-01,6.206626459143969
1944-03-01,8.482856031128405
1944-04-01,12.24987159533074
1944-05-01,18.642229571984437
1944-06-01,21.83233073929961
1944-07-01,23.78105447470817
1944-08-01,23.996237354085604
1944-09-01,21.081743190661477
1944-10-01,15.635023346303502
1944-11-01,9.779906614785993
1944-12-01,4.415365758754864
1945-01-01,3.606420233463035
1945-02-01,6.3982023346303505
1945-03-01,11.37053307392996
1945-04-01,13.747817120622567
1945-05-01,16.700961089494164
1945-06-01,21.15335019455253
1945-07-01,23.94808560311284
1945-08-01,23.620727626459143
1945-09-01,21.447319066147863
1945-10-01,15.368622568093384
1945-11-01,10.385964980544747
1945-12-01,3.8544980544747083
1946-01-01,4.845264591439689
1946-02-01,6.097140077821011
1946-03-01,11.642972762645915
1946-04-01,14.575268482490273
1946-05-01,17.256470817120626
1946-06-01,21.693517509727627
1946-07-01,24.180657587548637
1946-08-01,23.160801556420232
1946-09-01,20.94430739299611
1946-10-01,15.601151750972763
1946-11-01,10.313256809338522
1946-12-01,7.040984435797666
1947-01-01,5.18395719844358
1947-02-01,4.508447470817121
1947-03-01,7.9806186770428
1947-04-01,13.855167315175096
1947-05-01,17.90552140077821
1947-06-01,21.36045914396887
1947-07-01,23.628338521400778
1947-08-01,24.54058754863813
1947-09-01,21.74626459143969
1947-10-01,17.60612840466926
1947-11-01,8.475093385214008
1947-12-01,5.398568093385214
1948-01-01,2.9469182879377436
1948-02-01,4.9287743190661475
1948-03-01,8.565910505836575
1948-04-01,14.430556420233462
1948-05-01,17.465669260700388
1948-06-01,21.80903112840467
1948-07-01,24.085673151750974
1948-08-01,23.61617120622568
1948-09-01,21.0755953307393
1948-10-01,14.910774319066148
1948-11-01,10.598066147859923
1948-12-01,5.783046692607003
1949-01-01,3.656346303501946
1949-02-01,5.976902723735408
1949-03-01,9.094645914396887
1949-04-01,13.738315175097275
1949-05-01,18.30366926070039
1949-06-01,22.593813229571982
1949-07-01,24.64522178988327
1949-08-01,23.537949416342414
1949-09-01,20.338237354085603
1949-10-01,16.047762645914396
1949-11-01,11.217264591439688
1949-12-01,6.173252918287938
1950-01-01,6.107381322957198
1950-02-01,6.757381322957198
1950-03-01,8.393782101167316
1950-04-01,12.680439688715953
1950-05-01,17.714377431906616
1950-06-01,21.543326848249027
1950-07-01,23.404330739299613
1950-08-01,23.022330739299612
1950-09-01,20.028003891050584
1950-10-01,17.23476653696498
1950-11-01,9.997322957198444
1950-12-01,5.506315175097276
1951-01-01,4.79744747081712
1951-02-01,6.037124513618677
1951-03-01,8.952178988326848
1951-04-01,12.936416342412452
1951-05-01,17.993260700389104
1951-06-01,21.323836575875486
1951-07-01,24.311770428015564
1951-08-01,23.811494163424126
1951-09-01,20.871610894941632
1951-10-01,16.068634241245135
1951-11-01,8.417124513618678
1951-12-01,5.47798832684825
1952-01-01,5.679505836575876
1952-02-01,6.831821011673152
1952-03-01,7.932249027237354
1952-04-01,13.35927626459144
1952-05-01,18.043894941634242
1952-06-01,22.548770428015565
1952-07-01,24.78124513618677
1952-08-01,24.168311284046695
1952-09-01,21.231046692607002
1952-10-01,14.86768093385214
1952-11-01,9.375357976653698
1952-12-01,5.616630350194552
1953-01-01,7.032159533073929
1953-02-01,6.96027626459144
1953-03-01,10.318521400778211
1953-04-01,12.565863813229573
1953-05-01,17.62988326848249
1953-06-01,22.485159533073933
1953-07-01,24.698143968871594
1953-08-01,23.599214007782102
1953-09-01,21.32889494163424
1953-10-01,16.245727626459143
1953-11-01,10.692132295719844
1953-12-01,6.078544747081712
1954-01-01,4.845217898832685
1954-02-01,8.97041634241245
1954-03-01,8.442431906614786
1954-04-01,15.359027237354086
1954-05-01,17.063171206225682
1954-06-01,22.21584046692607
1954-07-01,25.134778210116732
1954-08-01,23.684653696498057
1954-09-01,21.615964980544746
1954-10-01,16.136513618677043
1954-11-01,10.437050583657587
1954-12-01,5.569879377431906
1955-01-01,3.640848249027237
1955-02-01,5.174642023346304
1955-03-01,9.547859922178988
1955-04-01,14.215879377431907
1955-05-01,18.37132684824903
1955-06-01,20.731299610894943
1955-07-01,24.620128404669263
1955-08-01,24.624077821011674
1955-09-01,21.471070038910508
1955-10-01,15.871252918287936
1955-11-01,9.025256809338522
1955-12-01,5.115354085603113
1956-01-01,4.568256809338521
1956-02-01,5.662836575875486
1956-03-01,8.988101167315175
1956-04-01,12.578319066147861
1956-05-01,18.28755252918288
1956-06-01,22.50885992217899
1956-07-01,23.972918287937745
1956-08-01,23.599505836575876
1956-09-01,20.98875486381323
1956-10-01,16.198408560311282
1956-11-01,9.725501945525293
1956-12-01,7.44027626459144
1957-01-01,3.383875486381323
1957-02-01,8.403151750972762
1957-03-01,9.32575486381323
1957-04-01,13.69022178988327
1957-05-01,17.54471206225681
1957-06-01,22.72045525291829
1957-07-01,24.685867704280156
1957-08-01,23.604914396887157
1957-09-01,20.750645914396888
1957-10-01,14.232992217898833
1957-11-01,9.569871595330739
1957-12-01,7.182852140077821
1958-01-01,4.3550233463035015
1958-02-01,4.4879143968871595
1958-03-01,7.483774319066147
1958-04-01,13.41371206225681
1958-05-01,18.52758365758755
1958-06-01,21.615906614785995
1958-07-01,24.15094552529183
1958-08-01,24.38882101167315
1958-09-01,21.36711673151751
1958-10-01,16.119241245136184
1958-11-01,10.97650972762646
1958-12-01,5.011459143968871
1959-01-01,4.189264591439689
1959-02-01,5.7347587548638135
1959-03-01,9.552299610894941
1959-04-01,14.300163424124513
1959-05-01,18.63693385214008
1959-06-01,22.608782101167318
1959-07-01,24.65376653696498
1959-08-01,24.51254085603113
1959-09-01,21.18349805447471
1959-10-01,16.07398054474708
1959-11-01,9.393284046692607
1959-12-01,6.825280155642023
1960-01-01,4.199381322957199
1960-02-01,4.801906614785992
1960-03-01,6.653272373540855
1960-04-01,14.566937743190662
1960-05-01,17.50794941634241
1960-06-01,22.499579766536964
1960-07-01,24.313505836575874
1960-08-01,23.946618677042803
1960-09-01,21.64026848249027
1960-10-01,15.839961089494164
1960-11-01,10.485070038910505
1960-12-01,3.9540466926070037
1961-01-01,3.5997704280155642
1961-02-01,7.330490272373542
1961-03-01,10.117599221789883
1961-04-01,12.543284046692609
1961-05-01,16.853058365758756
1961-06-01,22.079696498054474
1961-07-01,24.321151750972763
1961-08-01,23.870389105058365
1961-09-01,20.98241634241245
1961-10-01,15.653754863813228
1961-11-01,9.679167315175098
1961-12-01,4.890972762645914
1962-01-01,3.158
1962-02-01,6.325435797665369
1962-03-01,7.671544747081712
1962-04-01,13.898050583657588
1962-05-01,18.73489105058366
1962-06-01,21.629214007782103
1962-07-01,23.59877431906615
1962-08-01,24.02355252918288
1962-09-01,20.377770428015566
1962-10-01,16.307175097276268
1962-11-01,10.028346303501944
1962-12-01,4.97155252918288
1963-01-01,1.8802412451361867
1963-02-01,5.517334630350194
1963-03-01,10.05960700389105
1963-04-01,13.59911673151751
1963-05-01,17.95392607003891
1963-06-01,21.712322957198445
1963-07-01,24.184536964980545
1963-08-01,23.57661478599222
1963-09-01,21.186027237354086
1963-10-01,17.606101167315174
1963-11-01,10.901540856031128
1963-12-01,2.853587548638132
1964-01-01,4.575770428015564
1964-02-01,4.645984435797666
1964-03-01,8.624715953307394
1964-04-01,13.505696498054474
1964-05-01,18.14924513618677
1964-06-01,21.663715953307392
1964-07-01,24.610451361867707
1964-08-01,23.362365758754866
1964-09-01,20.461556420233464
1964-10-01,15.381704280155642
1964-11-01,10.424891050583659
1964-12-01,5.864634241245136
1965-01-01,4.919326848249026
1965-02-01,5.366642023346304
1965-03-01,7.250649805447471
1965-04-01,13.568217898832685
1965-05-01,18.446015564202334
1965-06-01,20.74612840466926
1965-07-01,23.642735408560313
1965-08-01,23.6551906614786
1965-09-01,20.19366147859922
1965-10-01,15.847859922178989
1965-11-01,11.258770428015564
1965-12-01,6.459735408560311
1966-01-01,2.7269027237354084
1966-02-01,4.751470817120622
1966-03-01,9.843354085603114
1966-04-01,13.37764980544747
1966-05-01,17.557770428015562
1966-06-01,21.860824902723735
1966-07-01,24.74255252918288
1966-08-01,23.640653696498056
1966-09-01,20.352560311284048
1966-10-01,15.0604280155642
1966-11-01,10.910058365758754
1966-12-01,5.341782101167315
1967-01-01,5.67892607003891
1967-02-01,5.1739105058365755
1967-03-01,10.089817120622568
1967-04-01,13.001264591439687
1967-05-01,16.673961089494163
1967-06-01,21.467867704280156
1967-07-01,23.943245136186768
1967-08-01,23.634953307392998
1967-09-01,20.223727626459144
1967-10-01,15.690097276264591
1967-11-01,9.964587548638132
1967-12-01,5.5106031128404664
1968-01-01,3.4916303501945523
1968-02-01,5.20324513618677
1968-03-01,9.863439688715953
1968-04-01,13.761879377431907
1968-05-01,17.113159533073933
1968-06-01,22.007556420233463
1968-07-01,24.08493774319066
1968-08-01,23.510587548638135
1968-09-01,20.671416342412453
1968-10-01,15.863490272373541
1968-11-01,9.707073929961089
1968-12-01,4.213805447470817
1969-01-01,4.365081712062257
1969-02-01,5.171953307392996
1969-03-01,7.108501945525291
1969-04-01,14.028
1969-05-01,18.29384824902724
1969-06-01,21.3915719844358
1969-07-01,24.72235019455253
1969-08-01,24.415778210116734
1969-09-01,21.124007782101167
1969-10-01,14.713241245136187
1969-11-01,9.774284046692607
1969-12-01,5.397883268482491
1970-01-01,2.5933579766536967
1970-02-01,6.254739299610894
1970-03-01,8.337910505836575
1970-04-01,13.1375953307393
1970-05-01,18.58860700389105
1970-06-01,21.858824902723736
1970-07-01,24.564031128404668
1970-08-01,24.392856031128403
1970-09-01,21.223303501945527
1970-10-01,15.19145914396887
1970-11-01,9.904439688715954
1970-12-01,6.0104396887159535
1971-01-01,3.796428015564202
1971-02-01,5.716501945525292
1971-03-01,8.440490272373541
1971-04-01,12.712867704280155
1971-05-01,16.599276264591442
1971-06-01,22.35419844357977
1971-07-01,24.00992607003891
1971-08-01,23.722027237354087
1971-09-01,21.340770428015567
1971-10-01,16.412412451361867
1971-11-01,9.726665369649806
1971-12-01,6.614206225680935
1972-01-01,4.571062256809339
1972-02-01,5.867828793774319
1972-03-01,10.54408560311284
1972-04-01,13.405665369649805
1972-05-01,18.061832684824903
1972-06-01,21.582634241245138
1972-07-01,24.272677042801558
1972-08-01,23.71142412451362
1972-09-01,20.958684824902726
1972-10-01,14.582241245136187
1972-11-01,8.47433073929961
1972-12-01,4.798750972762646
1973-01-01,4.039696498054474
1973-02-01,5.484112840466926
1973-03-01,10.350918287937743
1973-04-01,12.82284046692607
1973-05-01,17.555630350194555
1973-06-01,22.61835019455253
1973-07-01,24.215747081712063
1973-08-01,23.886785992217902
1973-09-01,20.822564202334632
1973-10-01,16.42681712062257
1973-11-01,10.739976653696498
1973-12-01,5.912509727626459
1974-01-01,5.263867704280156
1974-02-01,5.930968871595331
1974-03-01,10.722766536964981
1974-04-01,13.848945525291828
1974-05-01,18.09069260700389
1974-06-01,21.694260700389105
1974-07-01,24.406097276264592
1974-08-01,23.393696498054474
1974-09-01,20.05517120622568
1974-10-01,15.101949416342412
1974-11-01,10.123521400778209
1974-12-01,5.5440311284046695
1975-01-01,5.656805447470817
1975-02-01,5.896249027237354
1975-03-01,8.161
1975-04-01,11.389435797665369
1975-05-01,18.447649805447472
1975-06-01,21.66488326848249
1975-07-01,23.972163424124517
1975-08-01,23.803793774319065
1975-09-01,20.051058365758756
1975-10-01,15.803782101167316
1975-11-01,10.770883268482491
1975-12-01,5.91963813229572
1976-01-01,3.8952762645914394
1976-02-01,8.335482490272375
1976-03-01,10.294280155642024
1976-04-01,13.57373540856031
1976-05-01,17.326112840466926
1976-06-01,21.992377431906615
1976-07-01,23.861906614785994
1976-08-01,22.98641245136187
1976-09-01,20.23460700389105
1976-10-01,13.829821011673152
1976-11-01,8.539653696498053
1976-12-01,4.291482490272373
1977-01-01,0.7143073929961089
1977-02-01,6.429295719844358
1977-03-01,10.121136186770428
1977-04-01,14.743023346303502
1977-05-01,18.109038910505838
1977-06-01,22.388972762645917
1977-07-01,24.940875486381323
1977-08-01,24.13282101167315
1977-09-01,21.475560311284045
1977-10-01,15.419645914396888
1977-11-01,11.017342412451361
1977-12-01,5.997501945525292
1978-01-01,2.4746887159533073
1978-02-01,2.8190233463035015
1978-03-01,8.976688715953307
1978-04-01,13.389684824902723
1978-05-01,18.02322568093385
1978-06-01,22.432844357976652
1978-07-01,24.528408560311284
1978-08-01,24.023677042801555
1978-09-01,21.411431906614787
1978-10-01,15.884684824902724
1978-11-01,10.333385214007782
1978-12-01,4.823715953307393
1979-01-01,1.4996653696498055
1979-02-01,2.9012217898832686
1979-03-01,9.809011673151751
1979-04-01,13.337408560311284
1979-05-01,17.821046692607005
1979-06-01,21.855739299610896
