date,JPN_GDP
2007-12-01,102.382352513682
2008-01-01,102.452132514329
2008-02-01,102.474199299657
2008-03-01,102.427107601245
2008-04-01,102.300116045629
2008-05-01,102.086015523827
2008-06-01,101.779763017938
2008-07-01,101.362522817276
2008-08-01,100.820392541919
2008-09-01,100.14989540598
2008-10-01,99.3719706473969
2008-11-01,98.528679865858
2008-12-01,97.6872396284659
2009-01-01,96.9484945149722
2009-02-01,96.4092868178564
2009-03-01,96.1192974103366
2009-04-01,96.0494727194299
2009-05-01,96.1281676708204
2009-06-01,96.2854737403985
2009-07-01,96.4867835497812
2009-08-01,96.72178027147
2009-09-01,96.9902787318417
2009-10-01,97.2853365690023
2009-11-01,97.5989687538993
2009-12-01,97.9258130131676
2010-01-01,98.2653096815371
2010-02-01,98.6192128860373
2010-03-01,98.9879372213747
2010-04-01,99.3655811356906
2010-05-01,99.7376907984152
2010-06-01,100.078132371467
2010-07-01,100.346172288837
2010-08-01,100.498416126471
2010-09-01,100.506053583587
2010-10-01,100.38010337672
2010-11-01,100.151455214239
2010-12-01,99.8598855489639
2011-01-01,99.5502568472868
2011-02-01,99.2682327868543
2011-03-01,99.0573875176256
2011-04-01,98.9544283822711
2011-05-01,98.9840622198878
2011-06-01,99.1458467344558
2011-07-01,99.3907624511512
2011-08-01,99.6552573400975
2011-09-01,99.8892429402862
2011-10-01,100.082966864789
2011-11-01,100.243764499173
2011-12-01,100.375174114719
2012-01-01,100.458074804422
2012-02-01,100.465365990536
2012-03-01,100.38008958437
2012-04-01,100.218671580173
2012-05-01,100.012831153899
2012-06-01,99.7967642060204
2012-07-01,99.5975803185862
2012-08-01,99.4376453452175
2012-09-01,99.335674994578
2012-10-01,99.3049565494345
2012-11-01,99.3541584532477
2012-12-01,99.4828895766702
2013-01-01,99.6712945279654
2013-02-01,99.8930550144629
2013-03-01,100.124018361364
2013-04-01,100.348450826068
2013-05-01,100.555467266769
2013-06-01,100.73583548667
2013-07-01,100.879941265252
2013-08-01,100.979046515933
2013-09-01,101.029105678292
2013-10-01,101.037745398725
2013-11-01,101.012149522743
2013-12-01,100.949884785584
2014-01-01,100.832241832487
2014-02-01,100.639068212785
2014-03-01,100.36746297311
2014-04-01,100.055439318536
2014-05-01,99.7568568685786
2014-06-01,99.5196234027598
2014-07-01,99.3634434945475
2014-08-01,99.2932298747643
2014-09-01,99.306427904964
2014-10-01,99.3940321988385
2014-11-01,99.5431898105146
2014-12-01,99.734418063693
2015-01-01,99.9343464537733
2015-02-01,100.107420137173
2015-03-01,100.227141376572
2015-04-01,100.289345973889
2015-05-01,100.301256812386
2015-06-01,100.274555281787
2015-07-01,100.222065857352
2015-08-01,100.156186242152
2015-09-01,100.089249879353
2015-10-01,100.034931724473
2015-11-01,100.003885628582
2015-12-01,99.9985749203377
2016-01-01,100.006498597313
2016-02-01,100.010321750976
2016-03-01,99.9971078463794
2016-04-01,99.967913119402
2016-05-01,99.9309119496389
2016-06-01,99.8957564836003
2016-07-01,99.8686092507395
2016-08-01,99.8541826673167
2016-09-01,99.8573049073316
2016-10-01,99.8836797717619
2016-11-01,99.9383652042465
2016-12-01,100.022692799838
2017-01-01,100.129244271807
2017-02-01,100.24805372377
2017-03-01,100.371338094365
2017-04-01,100.497492619305
2017-05-01,100.626840316814
2017-06-01,100.757283962143
2017-07-01,100.879838528516
2017-08-01,100.983274626783
2017-09-01,101.059500624708
2017-10-01,101.110478729523
2017-11-01,101.142601442155
2017-12-01,101.163004459647
2018-01-01,101.177387110006
2018-02-01,101.187850453224
2018-03-01,101.191333446077
2018-04-01,101.178496721114
2018-05-01,101.139273659913
2018-06-01,101.069747914371
2018-07-01,100.981034632213
2018-08-01,100.891019736113
2018-09-01,100.817644765755
2018-10-01,100.772480628555
2018-11-01,100.762396061534
2018-12-01,100.789321690999
2019-01-01,100.847597193681
2019-02-01,100.926347283177
2019-03-01,101.009703451036
2019-04-01,101.07566817127
2019-05-01,101.097825202152
2019-06-01,101.048474631507
2019-07-01,100.905080105913
2019-08-01,100.657131758488
2019-09-01,100.319583363993
2019-10-01,99.953236393507
2019-11-01,99.6302862471698
2019-12-01,99.4025895949181
2020-01-01,99.2673323342804
