date,GPRHC_IND,GPRHC_USA,GPRHC_JPN,GPRHC_IND
1996-04-01,0.11097659170627594,2.1489105224609375,0.27239710092544556,0.11097659170627594
1996-05-01,0.14540520310401917,1.7933307886123657,0.09693679958581924,0.14540520310401917
1996-06-01,0.2634512186050415,1.7833620309829712,0.13172560930252075,0.2634512186050415
1996-07-01,0.19099316000938416,2.1310815811157227,0.09047044813632965,0.19099316000938416
1996-08-01,0.22694450616836548,2.2075510025024414,0.06189395487308502,0.22694450616836548
1996-09-01,0.20387360453605652,2.6197757720947266,0.13251784443855286,0.20387360453605652
1996-10-01,0.0978090763092041,1.4964789152145386,0.07824726402759552,0.0978090763092041
1996-11-01,0.11203911155462265,1.6194744110107422,0.09166836738586426,0.11203911155462265
1996-12-01,0.11771000176668167,2.0759763717651367,0.3959336578845978,0.11771000176668167
1997-01-01,0.1054852306842804,1.4767932891845703,0.24261602759361267,0.1054852306842804
1997-02-01,0.08526966720819473,1.311021089553833,0.2664676904678345,0.08526966720819473
1997-03-01,0.07778318226337433,1.594555139541626,0.19445794820785522,0.07778318226337433
1997-04-01,0.07065711170434952,1.6755828857421875,0.33309781551361084,0.07065711170434952
1997-05-01,0.0971250981092453,1.5248640775680542,0.13597513735294342,0.0971250981092453
1997-06-01,0.038891591131687164,0.952843964099884,0.029168691486120224,0.038891591131687164
1997-07-01,0.059874262660741806,1.077736735343933,0.11974852532148361,0.059874262660741806
1997-08-01,0.05731754004955292,1.2705388069152832,0.0955292284488678,0.05731754004955292
1997-09-01,0.09448223561048508,1.1715797185897827,0.09448223561048508,0.09448223561048508
1997-10-01,0.03447087109088898,1.301275372505188,0.14650121331214905,0.03447087109088898
1997-11-01,0.11737088859081268,1.8418201208114624,0.08125676959753036,0.11737088859081268
1997-12-01,0.117978036403656,1.2614574432373047,0.07260186970233917,0.117978036403656
1998-01-01,0.07520053535699844,1.2784091234207153,0.05848930403590202,0.07520053535699844
1998-02-01,0.1942090392112732,2.012711763381958,0.07944915443658829,0.1942090392112732
1998-03-01,0.15114150941371918,1.5830085277557373,0.09545779973268509,0.15114150941371918
1998-04-01,0.06694000214338303,1.2300225496292114,0.05857250466942787,0.06694000214338303
1998-05-01,1.035050630569458,2.360229015350342,0.3763820230960846,1.035050630569458
1998-06-01,0.6955501437187195,2.069890260696411,0.26816391944885254,0.6955501437187195
1998-07-01,0.3821331560611725,1.63892662525177,0.14436140656471252,0.3821331560611725
1998-08-01,0.33898305892944336,2.6016948223114014,0.18644067645072937,0.33898305892944336
1998-09-01,0.19751915335655212,1.809275507926941,0.21332068741321564,0.19751915335655212
1998-10-01,0.08442704379558563,1.3815335035324097,0.053726304322481155,0.08442704379558563
1998-11-01,0.15492498874664307,1.8754076957702637,0.1630789339542389,0.15492498874664307
1998-12-01,0.22240526974201202,1.8863261938095093,0.14003294706344604,0.22240526974201202
1999-01-01,0.11956954747438431,1.6739736795425415,0.11956954747438431,0.11956954747438431
1999-02-01,0.12317437678575516,1.3725144863128662,0.07038535922765732,0.12317437678575516
1999-03-01,0.17362481355667114,2.4938836097717285,0.16573277115821838,0.17362481355667114
1999-04-01,0.08128759264945984,2.999512195587158,0.15444643795490265,0.08128759264945984
1999-05-01,0.18251071870326996,2.388509750366211,0.1587049663066864,0.18251071870326996
1999-06-01,0.2386634796857834,2.065673589706421,0.18928483128547668,0.2386634796857834
1999-07-01,0.24963416159152985,1.540845274925232,0.09468881785869598,0.24963416159152985
1999-08-01,0.2175368070602417,1.4056224822998047,0.14223560690879822,0.2175368070602417
1999-09-01,0.1827697902917862,1.910775065422058,0.21600066125392914,0.1827697902917862
1999-10-01,0.42142364382743835,1.9462109804153442,0.19921845197677612,0.42142364382743835
1999-11-01,0.16579623520374298,1.483876347541809,0.09947773814201355,0.16579623520374298
1999-12-01,0.2968582510948181,2.3831119537353516,0.13193699717521667,0.2968582510948181
2000-01-01,0.2729608118534088,1.742132306098938,0.06422607600688934,0.2729608118534088
2000-02-01,0.17860180139541626,1.8285422325134277,0.06803878396749496,0.17860180139541626
2000-03-01,0.2380586713552475,1.3285210132598877,0.19198280572891235,0.2380586713552475
2000-04-01,0.14140741527080536,1.3808019161224365,0.06654466688632965,0.14140741527080536
2000-05-01,0.4359760880470276,2.0264816284179688,0.08880994468927383,0.4359760880470276
2000-06-01,0.18945634365081787,1.7051070928573608,0.1729818731546402,0.18945634365081787
2000-07-01,0.23390869796276093,1.2905306816101074,0.17744797468185425,0.23390869796276093
2000-08-01,0.1881910115480423,1.1213047504425049,0.0627303346991539,0.1881910115480423
2000-09-01,0.1815568506717682,1.5054088830947876,0.13616763055324554,0.1815568506717682
2000-10-01,0.11383849382400513,2.0277481079101562,0.09249377250671387,0.11383849382400513
2000-11-01,0.13472045958042145,1.2499064207077026,0.09729810804128647,0.13472045958042145
2000-12-01,0.17907193303108215,1.3469324111938477,0.08564310520887375,0.17907193303108215
2001-01-01,0.17610801756381989,1.3281478881835938,0.07337833940982819,0.17610801756381989
2001-02-01,0.12880373001098633,1.1672838926315308,0.09660280495882034,0.12880373001098633
2001-03-01,0.10091544687747955,1.4128162860870361,0.17299790680408478,0.10091544687747955
2001-04-01,0.12207217514514923,1.3275349140167236,0.1602197289466858,0.12207217514514923
2001-05-01,0.10343553870916367,1.595862627029419,0.17731806635856628,0.10343553870916367
2001-06-01,0.12562814354896545,1.79020094871521,0.13347989320755005,0.12562814354896545
2001-07-01,0.14155395328998566,1.769424319267273,0.1887385994195938,0.14155395328998566
2001-08-01,0.1004248708486557,1.6299729347229004,0.054074931889772415,0.1004248708486557
2001-09-01,0.8155020475387573,10.257369041442871,0.710758626461029,0.8155020475387573
2001-10-01,0.7492472529411316,10.853581428527832,0.5951964259147644,0.7492472529411316
2001-11-01,0.673717737197876,7.6064910888671875,0.41292378306388855,0.673717737197876
2001-12-01,0.6058311462402344,6.368799686431885,0.3332071304321289,0.6058311462402344
2002-01-01,0.7838745713233948,4.6285929679870605,0.283687949180603,0.7838745713233948
2002-02-01,0.29622700810432434,3.7028374671936035,0.18709073960781097,0.29622700810432434
2002-03-01,0.22632434964179993,3.9677488803863525,0.11316217482089996,0.22632434964179993
2002-04-01,0.20857474207878113,4.016994953155518,0.13132484257221222,0.20857474207878113
2002-05-01,0.47159382700920105,4.133814811706543,0.15474173426628113,0.47159382700920105
2002-06-01,0.6885471940040588,3.7717082500457764,0.24481676518917084,0.6885471940040588
2002-07-01,0.34899765253067017,3.124746322631836,0.16232448816299438,0.34899765253067017
2002-08-01,0.31421205401420593,3.0373830795288086,0.18530453741550446,0.31421205401420593
2002-09-01,0.21753807365894318,3.8706774711608887,0.23254069685935974,0.21753807365894318
2002-10-01,0.2842878997325897,4.188045978546143,0.5131049752235413,0.2842878997325897
2002-11-01,0.19825243949890137,3.994419574737549,0.26433658599853516,0.19825243949890137
2002-12-01,0.3934377431869507,4.090268135070801,0.4305545389652252,0.3934377431869507
2003-01-01,0.3659324049949646,4.800172328948975,0.6385879516601562,0.3659324049949646
2003-02-01,0.30707815289497375,4.92092752456665,0.4682941734790802,0.30707815289497375
2003-03-01,0.3211851119995117,8.51468276977539,0.5637126564979553,0.3211851119995117
2003-04-01,0.25915807485580444,7.361490726470947,0.5323247313499451,0.25915807485580444
2003-05-01,0.28384900093078613,4.548680305480957,0.28384900093078613,0.28384900093078613
2003-06-01,0.29152393341064453,4.321842193603516,0.320676326751709,0.29152393341064453
2003-07-01,0.28196921944618225,4.039018630981445,0.31245237588882446,0.28196921944618225
2003-08-01,0.2868279814720154,3.8317275047302246,0.3603736162185669,0.2868279814720154
2003-09-01,0.3873370587825775,3.530726194381714,0.21601489186286926,0.3873370587825775
2003-10-01,0.24757443368434906,3.245232582092285,0.24757443368434906,0.24757443368434906
2003-11-01,0.1963493525981903,3.279761552810669,0.24725474417209625,0.1963493525981903
2003-12-01,0.21786493062973022,3.748779296875,0.4432424306869507,0.21786493062973022
2004-01-01,0.39723408222198486,3.3764896392822266,0.25011032819747925,0.39723408222198486
2004-02-01,0.2802773416042328,3.33382511138916,0.25077444314956665,0.2802773416042328
2004-03-01,0.2976406514644623,3.637023687362671,0.17422866821289062,0.2976406514644623
2004-04-01,0.22105960547924042,4.214869976043701,0.5305430889129639,0.22105960547924042
2004-05-01,0.23139779269695282,3.5938968658447266,0.25309133529663086,0.23139779269695282
2004-06-01,0.2960151731967926,4.303605079650879,0.26565465331077576,0.2960151731967926
2004-07-01,0.466937780380249,4.127127647399902,0.18075011670589447,0.466937780380249
2004-08-01,0.17993378639221191,4.102490425109863,0.16553908586502075,0.17993378639221191
2004-09-01,0.24019216001033783,4.439915657043457,0.2765848934650421,0.24019216001033783
2004-10-01,0.1841118335723877,3.5458574295043945,0.28639617562294006,0.1841118335723877
2004-11-01,0.22766941785812378,3.7186005115509033,0.18972451984882355,0.22766941785812378
